0.05724699078424711,0.5510210360846262,0.7908644300233714,0.16061520254674377,0.7404016609717295,0.04289319059273666,0.11757509919203513,0.0802068923074234,1
0.6219682007944015,0.488919390369162,0.8321242858445096,0.5009343076777831,0.7119411245562708,0.7724479998220358,0.9295903523385063,0.33283762833329655,1
0.7910817678550215,0.4163730436290335,0.7091044051963938,0.44666665228022917,0.4190528563057162,0.4134406929476794,0.06707468783303805,0.867324687636317,0
0.32067575234960133,0.009917171169600225,0.9309112882643499,0.8927433200332294,0.6792415354955351,0.314181929467343,0.8655006734933032,0.09755208315463537,1
0.09170900382572067,0.08726296473363648,0.9604609761540248,0.42813386659277086,0.31220178627523676,0.7633388546140595,0.17408546019281745,0.011365358468967468,1
0.7290612283807085,0.6383866046577145,0.8047936571781678,0.3437654864708697,0.9046139794522662,0.001505913335651754,0.6044443903408574,0.03537351043540704,1
0.5028423954421818,0.9777550690675337,0.9053086207895181,0.48015901749246737,0.8482034221861379,0.34173611037770035,0.574915906185163,0.2844460512997553,1
0.2797783647295322,0.8354595794538019,0.912677350172808,0.47373121978514465,0.7971551668570894,0.26825368390705584,0.7804718877003163,0.4641835592694932,1
0.9643298104397157,0.009381336299443932,0.8288386900959067,0.7235493448066089,0.9489977932229657,0.18131132182494702,0.7957136091466855,0.8659834971584208,1
0.5476834271393786,0.3282032957435509,0.1512663718063424,0.19720965468642515,0.2703281372934129,0.2512076960567706,0.6262433859849328,0.5638794447821791,0
0.9091369977403162,0.1465697341967862,0.558764440513737,0.7682609446440731,0.3863053796347399,0.4668805963195898,0.5853316711889605,0.5973334309102424,1
0.4150757627202514,0.2290774554035595,0.6284357561263072,0.5761585753851824,0.5166784581413344,0.7347463630144075,0.023473531349590515,0.9435344442863169,0
0.6905919367820169,0.11353874358222116,0.4722929019905643,0.4478696181644036,0.8483261938449089,0.7164877481537419,0.5820579489139646,0.9459951508537613,0
0.5292847890785506,0.9031882834945927,0.5066766830850937,0.7925407790216941,0.6291935169393388,0.8997470762687053,0.932379808406415,0.8916515241313238,1
0.6110734871890198,0.3731842804102071,0.8942907905967143,0.17669824205471574,0.6539803925216069,0.23236426941078925,0.5907056238035808,0.014865072170586857,1
0.6653861679579874,0.2037686822789463,0.006618806831225954,0.8764850413341564,0.05281891347133727,0.1471625556705206,0.07189441901295457,0.6652837357653572,1
0.5228699098874641,0.5500349658663426,0.15762110762742554,0.1143511898781594,0.4389775986060209,0.26709485559433255,0.2611244867902498,0.26358824027132177,1
0.6457271946633171,0.33819314196211725,0.8217920624265797,0.1891992326047277,0.022574863866597905,0.18948319478134135,0.36809871058342825,0.6749808795749465,0
0.030356340773418644,0.6492577217393529,0.23469528196117206,0.5376327492406663,0.6391946816623927,0.8103654215718858,0.8628616324188954,0.37811827899884276,1
0.999463981287009,0.8374084824923036,0.8808914627115423,0.3521865178351278,0.19994802977243697,0.5850776470865657,0.730310075179927,0.44815800782377657,0
0.5296290982495434,0.5079623282318858,0.8640329354128907,0.7366307501785705,0.6470813057499146,0.5491809538538998,0.38409482763277136,0.459319825286166,1
0.597561043697981,0.19565145354499192,0.5254676910380285,0.617041034708141,0.25710562591315833,0.6302422425764818,0.31614892421816454,0.20280034903804822,1
0.9419872535308925,0.72776650894479,0.9396475078066714,0.27136403047055124,0.7473160120917219,0.24709534714756698,0.9191062613378674,0.19096219464798203,1
0.1470817402819541,0.09574957431194808,0.5713357146168639,0.10310759051389173,0.501467653662902,0.710823032651184,0.5161866443076795,0.666110816165042,0
0.7527603400994645,0.8391155921478527,0.02815641733232843,0.40862705515400477,0.048648544426588836,0.4660878405958372,0.32678374895350504,0.6882198912773618,0
0.904761149574302,0.7782545152907276,0.447365098696084,0.18013497183490756,0.6872684131420697,0.3729332557904286,0.06037223518125967,0.707670935824185,1
0.9224687533610995,0.5105404283235108,0.42748099816675267,0.7792039927051603,0.9756533663339322,0.28040808658440863,0.3340812999076378,0.32209473741180283,1
0.26458167881877626,0.8422378225687781,0.9887255608328451,0.4226995539592473,0.13989798399818054,0.5960989483054161,0.49024436463838394,0.5842950745571379,0
0.7636383322491888,0.4144188110035538,0.9646036388848164,0.30552686668373163,0.631232371733533,0.5592827490496548,0.36846470051204927,0.712213904957286,0
0.876878413074212,0.04332859931218391,0.7879718525531135,0.25286502664769095,0.24451432550635654,0.6057138281319282,0.28459081565009536,0.8949668324001268,0
0.5477342413005992,0.8345677597921676,0.9585679908776776,0.9771488134108818,0.31257521767087915,0.7425829720952182,0.12833112181702022,0.13688750527067184,1
